起始城市,起始城市缩写,到达城市,到达城市缩写,公司,航班号,起飞机场,到达机场,起飞时间,起飞时间戳,到达时间,到达时间戳,机型,起飞日期,到达日期,价格,最大折扣,满载,当前人数
西安,SIA,成都,CTU,中国南方航空(集团)公司,CZ6249,咸阳机场,双流国际机场,12:55,201711091255,15:20,201711091520,319,2017/11/09,2017/11/09,2519,0.5,200,197
西安,SIA,成都,CTU,四川航空股份有限公司,3U8804,咸阳机场,双流国际机场,16:30,201712101630,17:45,201712101745,319,2017/12/10,2017/12/10,1026,0.4,190,187
西安,SIA,成都,CTU,中国国际航空公司,CA4202,咸阳机场,双流国际机场,16:50,201712051650,18:10,201712051810,319,2017/12/05,2017/12/05,3153,0.2,280,277
西安,SIA,成都,CTU,中国南方航空(集团)公司,CZ6255,咸阳机场,双流国际机场,18:00,201712241800,19:15,201712241915,JET,2017/12/24,2017/12/24,1273,0.4,240,232
西安,SIA,成都,CTU,中国南方航空(集团)公司,CZ3443,咸阳机场,双流国际机场,18:00,201712021800,19:15,201712021915,320,2017/12/02,2017/12/02,3021,0.5,200,193
西安,SIA,成都,CTU,中国南方航空(集团)公司,CZ6401,咸阳机场,双流国际机场,21:30,201711142130,22:45,201711142245,M90,2017/11/14,2017/11/14,2889,0.2,130,127
西安,SIA,重庆,CKG,四川航空股份有限公司,3U8806,咸阳机场,江北国际机场,16:25,201712041625,17:20,201712041720,319,2017/12/04,2017/12/04,2791,0.2,160,153
西安,SIA,大连,DLC,中国南方航空(集团)公司,CZ6434,咸阳机场,周水子机场,15:05,201711261505,17:10,201711261710,321,2017/11/26,2017/11/26,1896,0.26,120,115
西安,SIA,大连,DLC,中国南方航空(集团)公司,CZ6424,咸阳机场,周水子机场,19:40,201712011940,22:50,201712012250,319,2017/12/01,2017/12/01,1865,0.3,220,215
西安,SIA,大庆,DQA,中国南方航空(集团)公司,CZ6250,咸阳机场,大庆萨尔图机场,17:55,201712131755,21:00,201712132100,319,2017/12/13,2017/12/13,3073,0.1,230,223
西安,SIA,鄂尔多斯,DSN,中国南方航空(集团)公司,CZ6989,咸阳机场,鄂尔多斯机场,16:45,201712031645,17:50,201712031750,320,2017/12/03,2017/12/03,3088,0.4,170,167
西安,SIA,广州,CAN,中国南方航空(集团)公司,CZ3216,咸阳机场,新白云国际机场,8:00,201712230800,10:20,201712231020,319,2017/12/23,2017/12/23,1215,0.2,270,266
西安,SIA,广州,CAN,中国南方航空(集团)公司,CZ3220,咸阳机场,新白云国际机场,12:45,201712211245,15:05,201712211505,738,2017/12/21,2017/12/21,3724,0.3,180,170
西安,SIA,广州,CAN,中国南方航空(集团)公司,CZ3218,咸阳机场,新白云国际机场,15:15,201711091515,17:30,201711091730,JET,2017/11/09,2017/11/09,2845,0.3,200,194
西安,SIA,广州,CAN,中国南方航空(集团)公司,CZ3204,咸阳机场,新白云国际机场,15:15,201711191515,17:30,201711191730,JET,2017/11/19,2017/11/19,2581,0.31,290,286
西安,SIA,广州,CAN,中国南方航空(集团)公司,CZ3212,咸阳机场,新白云国际机场,17:35,201712121735,20:05,201712122005,757,2017/12/12,2017/12/12,2669,0.1,170,166
西安,SIA,广州,CAN,中国南方航空(集团)公司,CZ3202,咸阳机场,新白云国际机场,19:55,201712221955,22:25,201712222225,JET,2017/12/22,2017/12/22,1942,0.4,150,144
西安,SIA,贵阳,KWE,中国国际航空公司,CA4963,咸阳机场,龙洞堡机场,9:55,201710310955,11:25,201710311125,738,2017/10/31,2017/10/31,1934,0.4,200,193
西安,SIA,贵阳,KWE,中国南方航空(集团)公司,CZ3276,咸阳机场,龙洞堡机场,12:15,201711221215,13:55,201711221355,738,2017/11/22,2017/11/22,2278,0.3,120,114
西安,SIA,贵阳,KWE,中国国际航空公司,CA4733,咸阳机场,龙洞堡机场,17:20,201711121720,18:55,201711121855,CR7,2017/11/12,2017/11/12,2488,0.1,260,254
西安,SIA,贵阳,KWE,中国南方航空(集团)公司,CZ6376,咸阳机场,龙洞堡机场,21:20,201711092120,22:15,201711092215,73G,2017/11/09,2017/11/09,2817,0.3,200,190
西安,SIA,桂林,KWL,中国国际航空公司,CA1225,咸阳机场,两江国际机场,18:25,201711211825,20:10,201711212010,738,2017/11/21,2017/11/21,2886,0.4,190,182
西安,SIA,桂林,KWL,中国南方航空(集团)公司,CZ6376,咸阳机场,两江国际机场,21:20,201711012120,23:55,201711012355,73G,2017/11/01,2017/11/01,2578,0.4,120,115
西安,SIA,哈尔滨,HRB,中国南方航空(集团)公司,CZ6264,咸阳机场,太平机场,20:15,201711052015,0:15,201711060015,M90,2017/11/05,2017/11/06,2005,0.5,120,114
西安,SIA,哈尔滨,HRB,中国南方航空(集团)公司,CZ6256,咸阳机场,太平机场,21:40,201712112140,0:20,201712120020,JET,2017/12/11,2017/12/12,1824,0.4,170,167
西安,SIA,哈尔滨,HRB,中国南方航空(集团)公司,CZ3444,咸阳机场,太平机场,21:40,201712292140,0:20,201712300020,320,2017/12/29,2017/12/30,1919,0.27,160,157
西安,SIA,杭州,HGH,中国国际航空公司,CA1778,咸阳机场,萧山国际机场,14:45,201712031445,16:40,201712031640,319,2017/12/03,2017/12/03,1422,0.3,130,127
西安,SIA,合肥,HFE,中国南方航空(集团)公司,CZ6305,咸阳机场,骆岗机场,12:45,201712251245,14:25,201712251425,73G,2017/12/25,2017/12/25,2658,0.1,140,132
西安,SIA,济南,TNA,中国国际航空公司,CA4964,咸阳机场,遥墙机场,14:30,201711301430,16:05,201711301605,738,2017/11/30,2017/11/30,2296,0.3,110,104
西安,SIA,济南,TNA,中国南方航空(集团)公司,CZ6959,咸阳机场,遥墙机场,14:40,201712071440,16:10,201712071610,73G,2017/12/07,2017/12/07,1843,0.4,160,156
西安,SIA,昆明,KMG,海航集团祥鹏航空公司,8L9926,咸阳机场,巫家坝国际机场,18:55,201712151855,21:05,201712152105,737,2017/12/15,2017/12/15,2833,0.39,190,186
西安,SIA,兰州,LHW,中国南方航空(集团)公司,CZ3223,咸阳机场,中川机场,10:50,201712071050,11:50,201712071150,320,2017/12/07,2017/12/07,1029,0,230,223
西安,SIA,南宁,NNG,中国南方航空(集团)公司,CZ3276,咸阳机场,吴圩机场,12:15,201712271215,15:25,201712271525,738,2017/12/27,2017/12/27,2864,0.28,220,212
西安,SIA,青岛,TAO,中国南方航空(集团)公司,CZ6424,咸阳机场,流亭机场,19:40,201712071940,21:15,201712072115,319,2017/12/07,2017/12/07,2106,0.3,130,124
西安,SIA,青岛,TAO,中国南方航空(集团)公司,CZ6570,咸阳机场,流亭机场,20:00,201711052000,21:50,201711052150,JET,2017/11/05,2017/11/05,3577,0.31,160,156
西安,SIA,青岛,TAO,中国国际航空公司,CA4734,咸阳机场,流亭机场,21:50,201712232150,23:25,201712232325,CR7,2017/12/23,2017/12/23,2661,0,110,100
西安,SIA,三亚,SYX,中国南方航空(集团)公司,CZ6987,咸阳机场,凤凰国际机场,21:10,201712162110,23:55,201712162355,73G,2017/12/16,2017/12/16,1808,0.4,170,163
西安,SIA,汕头,SWA,中国南方航空(集团)公司,CZ3890,咸阳机场,外砂机场,20:20,201712122020,23:40,201712122340,733,2017/12/12,2017/12/12,2963,0.1,240,233
西安,SIA,上海,SHA,中国国际航空公司,CA1215,咸阳机场,浦东国际机场,10:10,201711151010,12:00,201711151200,738,2017/11/15,2017/11/15,3117,0.1,250,241
西安,SIA,上海,SHA,中国南方航空(集团)公司,CZ6438,咸阳机场,浦东国际机场,10:40,201711111040,12:55,201711111255,738,2017/11/11,2017/11/11,2234,0.2,290,287
西安,SIA,上海,SHA,中国南方航空(集团)公司,CZ5027,咸阳机场,浦东国际机场,12:00,201712121200,14:00,201712121400,JET,2017/12/12,2017/12/12,1604,0.2,280,271
西安,SIA,上海,SHA,中国国际航空公司,CA3136,咸阳机场,浦东国际机场,13:00,201711181300,14:50,201711181450,738,2017/11/18,2017/11/18,1562,0.1,240,232
西安,SIA,上海,SHA,中国国际航空公司,CA3138,咸阳机场,浦东国际机场,14:00,201712091400,16:05,201712091605,738,2017/12/09,2017/12/09,3396,0.1,130,126
西安,SIA,上海,SHA,中国南方航空(集团)公司,CZ5031,咸阳机场,浦东国际机场,17:00,201711291700,18:50,201711291850,JET,2017/11/29,2017/11/29,1755,0.4,220,217
西安,SIA,深圳,SZX,中国南方航空(集团)公司,CZ3226,咸阳机场,宝安国际机场,10:20,201712041020,13:00,201712041300,320,2017/12/04,2017/12/04,2810,0.3,110,104
西安,SIA,深圳,SZX,中国南方航空(集团)公司,CZ3214,咸阳机场,宝安国际机场,12:30,201712251230,15:05,201712251505,320,2017/12/25,2017/12/25,2266,0.2,300,292
西安,SIA,深圳,SZX,中国南方航空(集团)公司,CZ6990,咸阳机场,宝安国际机场,20:20,201712122020,22:40,201712122240,320,2017/12/12,2017/12/12,3462,0,140,134
西安,SIA,沈阳,SHE,中国南方航空(集团)公司,CZ6402,咸阳机场,桃仙机场,10:35,201712041035,13:00,201712041300,M90,2017/12/04,2017/12/04,3311,0.2,240,237
西安,SIA,沈阳,SHE,中国南方航空(集团)公司,CZ6470,咸阳机场,桃仙机场,12:50,201712211250,16:05,201712211605,JET,2017/12/21,2017/12/21,2358,0.46,250,244
西安,SIA,石家庄,SJW,中国南方航空(集团)公司,CZ6264,咸阳机场,正定国际机场,20:15,201712152015,21:25,201712152125,M90,2017/12/15,2017/12/15,2167,0.1,130,126
西安,SIA,太原,TYN,中国南方航空(集团)公司,CZ6470,咸阳机场,太原武宿机场,12:50,201711021250,13:45,201711021345,JET,2017/11/02,2017/11/02,2655,0.1,200,190
西安,SIA,乌鲁木齐,URC,中国南方航空(集团)公司,CZ6988,咸阳机场,地窝堡国际机场,12:55,201711061255,16:20,201711061620,73G,2017/11/06,2017/11/06,2769,0.4,130,120
西安,SIA,乌鲁木齐,URC,海航集团祥鹏航空公司,8L7810,咸阳机场,地窝堡国际机场,17:15,201711241715,20:50,201711242050,738,2017/11/24,2017/11/24,3353,0.26,240,232
西安,SIA,乌鲁木齐,URC,中国南方航空(集团)公司,CZ6306,咸阳机场,地窝堡国际机场,17:55,201711231755,21:20,201711232120,73G,2017/11/23,2017/11/23,2102,0,170,163
西安,SIA,乌鲁木齐,URC,中国南方航空(集团)公司,CZ6940,咸阳机场,地窝堡国际机场,18:15,201711251815,21:45,201711252145,JET,2017/11/25,2017/11/25,1974,0.5,160,153
西安,SIA,乌鲁木齐,URC,海航集团祥鹏航空公司,8L7814,咸阳机场,地窝堡国际机场,19:10,201712291910,22:35,201712292235,738,2017/12/29,2017/12/29,2047,0,160,153
西安,SIA,乌鲁木齐,URC,中国南方航空(集团)公司,CZ6960,咸阳机场,地窝堡国际机场,20:10,201712172010,23:25,201712172325,73G,2017/12/17,2017/12/17,2328,0.2,110,100
西安,SIA,武汉,WUH,中国南方航空(集团)公司,CZ6939,咸阳机场,天河机场,13:55,201711221355,15:00,201711221500,73G,2017/11/22,2017/11/22,3621,0.2,210,201
西安,SIA,武汉,WUH,中国南方航空(集团)公司,CZ3890,咸阳机场,天河机场,20:20,201712252020,21:20,201712252120,733,2017/12/25,2017/12/25,2076,0.4,140,132
西安,SIA,西宁,XNN,中国南方航空(集团)公司,CZ3203,咸阳机场,曹家堡机场,11:15,201712271115,12:35,201712271235,757,2017/12/27,2017/12/27,1382,0.2,110,100
西安,SIA,延吉,YNJ,中国南方航空(集团)公司,CZ6254,咸阳机场,朝阳川机场,22:05,201711072205,1:55,201711080155,319,2017/11/07,2017/11/08,3015,0.37,140,133
西安,SIA,银川,INC,中国国际航空公司,CA1777,咸阳机场,河东机场,10:45,201711151045,11:50,201711151150,319,2017/11/15,2017/11/15,3232,0.2,200,193
西安,SIA,银川,INC,中国南方航空(集团)公司,CZ3709,咸阳机场,河东机场,10:50,201712301050,11:55,201712301155,320,2017/12/30,2017/12/30,2722,0.2,240,235
西安,SIA,银川,INC,中国南方航空(集团)公司,CZ3217,咸阳机场,河东机场,11:25,201710311125,12:30,201710311230,JET,2017/10/31,2017/10/31,3101,0.37,240,236
西安,SIA,银川,INC,中国南方航空(集团)公司,CZ3225,咸阳机场,河东机场,19:50,201711051950,20:50,201711052050,320,2017/11/05,2017/11/05,2917,0.3,260,254
西安,SIA,长春,CGQ,中国南方航空(集团)公司,CZ6570,咸阳机场,长春龙嘉国际机场,20:00,201711152000,23:55,201711152355,JET,2017/11/15,2017/11/15,2826,0,100,92
西安,SIA,长春,CGQ,中国南方航空(集团)公司,CZ6254,咸阳机场,长春龙嘉国际机场,22:05,201712142205,0:30,201712150030,319,2017/12/14,2017/12/15,2592,0.3,140,133
西安,SIA,长沙,CSX,中国南方航空(集团)公司,CZ3762,咸阳机场,黄花机场,13:00,201711141300,14:30,201711141430,738,2017/11/14,2017/11/14,1902,0.1,160,157
西安,SIA,长沙,CSX,中国南方航空(集团)公司,CZ3710,咸阳机场,黄花机场,14:25,201712111425,16:00,201712111600,320,2017/12/11,2017/12/11,2817,0.2,160,151
西安,SIA,长沙,CSX,中国南方航空(集团)公司,CZ3224,咸阳机场,黄花机场,14:25,201711221425,15:55,201711221555,320,2017/11/22,2017/11/22,3480,0.1,210,204
西安,SIA,珠海,ZUH,中国南方航空(集团)公司,CZ3762,咸阳机场,三灶机场,13:00,201712111300,16:30,201712111630,738,2017/12/11,2017/12/11,1878,0.2,260,251
石家庄,SJW,成都,CTU,四川航空股份有限公司,3U8878,正定国际机场,双流国际机场,15:40,201711231540,18:00,201711231800,320,2017/11/23,2017/11/23,3432,0.3,200,196
石家庄,SJW,成都,CTU,鹰联航空公司,EU2726,正定国际机场,双流国际机场,18:30,201711041830,21:00,201711042100,319,2017/11/04,2017/11/04,3074,0.29,180,176
石家庄,SJW,成都,CTU,四川航空股份有限公司,3U9726,正定国际机场,双流国际机场,18:30,201712141830,21:00,201712142100,319,2017/12/14,2017/12/14,2979,0.48,130,126
石家庄,SJW,重庆,CKG,四川航空股份有限公司,3U8870,正定国际机场,江北国际机场,14:50,201712061450,17:05,201712061705,ERJ,2017/12/06,2017/12/06,2999,0.2,300,291
石家庄,SJW,重庆,CKG,四川航空股份有限公司,3U8880,正定国际机场,江北国际机场,14:50,201712271450,18:00,201712271800,ERJ,2017/12/27,2017/12/27,3285,0.1,270,263
石家庄,SJW,大连,DLC,中国南方航空(集团)公司,CZ6953,正定国际机场,周水子机场,14:50,201711101450,15:55,201711101555,73G,2017/11/10,2017/11/10,1801,0.1,150,143
石家庄,SJW,鄂尔多斯,DSN,四川航空股份有限公司,3U8869,正定国际机场,鄂尔多斯机场,11:40,201712021140,12:40,201712021240,ERJ,2017/12/02,2017/12/02,2768,0.5,160,150
石家庄,SJW,广州,CAN,中国南方航空(集团)公司,CZ3132,正定国际机场,新白云国际机场,11:45,201712201145,14:25,201712201425,319,2017/12/20,2017/12/20,2757,0.2,150,143
石家庄,SJW,哈尔滨,HRB,中国南方航空(集团)公司,CZ6272,正定国际机场,太平机场,20:50,201712182050,22:40,201712182240,320,2017/12/18,2017/12/18,2922,0.2,170,162
石家庄,SJW,哈尔滨,HRB,中国南方航空(集团)公司,CZ6264,正定国际机场,太平机场,22:15,201711192215,0:15,201711200015,M90,2017/11/19,2017/11/20,1859,0.2,120,113
石家庄,SJW,合肥,HFE,中国国际航空公司,CA4958,正定国际机场,骆岗机场,12:05,201712301205,13:30,201712301330,733,2017/12/30,2017/12/30,2290,0.3,130,123
石家庄,SJW,三亚,SYX,中国南方航空(集团)公司,CZ6271,正定国际机场,凤凰国际机场,11:35,201711281135,15:30,201711281530,320,2017/11/28,2017/11/28,2410,0.1,280,271
石家庄,SJW,厦门,XMN,中国国际航空公司,CA4958,正定国际机场,高崎国际机场,12:05,201711201205,15:25,201711201525,733,2017/11/20,2017/11/20,1910,0.1,160,150
石家庄,SJW,上海,SHA,上海航空公司,FM5154,正定国际机场,虹桥国际机场,8:10,201711020810,9:55,201711020955,737,2017/11/02,2017/11/02,2252,0,150,144
石家庄,SJW,上海,SHA,上海航空公司,FM5152,正定国际机场,虹桥国际机场,18:50,201712251850,20:35,201712252035,737,2017/12/25,2017/12/25,2914,0.5,150,143
石家庄,SJW,深圳,SZX,中国南方航空(集团)公司,CZ3680,正定国际机场,宝安国际机场,16:00,201712101600,18:40,201712101840,320,2017/12/10,2017/12/10,2648,0.5,200,196
石家庄,SJW,乌鲁木齐,URC,中国南方航空(集团)公司,CZ6954,正定国际机场,地窝堡国际机场,18:55,201711181855,23:00,201711182300,73G,2017/11/18,2017/11/18,2590,0.5,140,137
石家庄,SJW,西安,SIA,中国南方航空(集团)公司,CZ6263,正定国际机场,咸阳机场,18:05,201712081805,19:15,201712081915,M90,2017/12/08,2017/12/08,3096,0.15,140,133
石家庄,SJW,长春,CGQ,四川航空股份有限公司,3U8877,正定国际机场,长春龙嘉国际机场,10:50,201711251050,12:35,201711251235,320,2017/11/25,2017/11/25,1711,0.5,230,220
石家庄,SJW,郑州,CGO,四川航空股份有限公司,3U8880,正定国际机场,新郑机场,14:50,201711181450,15:40,201711181540,ERJ,2017/11/18,2017/11/18,2287,0.2,100,94
汕头,SWA,北京,BJS,中国南方航空(集团)公司,CZ3861,外砂机场,首都国际机场,13:20,201711191320,16:15,201711191615,738,2017/11/19,2017/11/19,1686,0.2,190,181
汕头,SWA,北京,BJS,中国国际航空公司,CA1348,外砂机场,首都国际机场,15:50,201712041550,18:45,201712041845,738,2017/12/04,2017/12/04,2012,0.4,120,112
汕头,SWA,成都,CTU,中国南方航空(集团)公司,CZ3865,外砂机场,双流国际机场,16:35,201711031635,20:10,201711032010,JET,2017/11/03,2017/11/03,3201,0.4,100,91
汕头,SWA,重庆,CKG,中国南方航空(集团)公司,CZ3859,外砂机场,江北国际机场,8:20,201712270820,11:35,201712271135,733,2017/12/27,2017/12/27,1816,0.4,120,116
汕头,SWA,广州,CAN,中国南方航空(集团)公司,CZ3891,外砂机场,新白云国际机场,7:50,201712010750,8:40,201712010840,733,2017/12/01,2017/12/01,2285,0.5,300,295
汕头,SWA,广州,CAN,中国南方航空(集团)公司,CZ3893,外砂机场,新白云国际机场,10:00,201712291000,10:50,201712291050,733,2017/12/29,2017/12/29,1540,0.5,130,127
汕头,SWA,广州,CAN,中国南方航空(集团)公司,CZ3895,外砂机场,新白云国际机场,12:00,201712121200,12:45,201712121245,733,2017/12/12,2017/12/12,3302,0.1,160,155
汕头,SWA,广州,CAN,中国南方航空(集团)公司,CZ3887,外砂机场,新白云国际机场,14:30,201711031430,15:20,201711031520,733,2017/11/03,2017/11/03,2091,0.2,280,274
汕头,SWA,广州,CAN,中国南方航空(集团)公司,CZ3581,外砂机场,新白云国际机场,16:25,201711111625,17:25,201711111725,733,2017/11/11,2017/11/11,1531,0.08,230,227
汕头,SWA,广州,CAN,中国南方航空(集团)公司,CZ3857,外砂机场,新白云国际机场,18:00,201711091800,18:45,201711091845,733,2017/11/09,2017/11/09,2392,0.4,250,247
汕头,SWA,广州,CAN,中国南方航空(集团)公司,CZ3897,外砂机场,新白云国际机场,20:50,201711262050,21:40,201711262140,738,2017/11/26,2017/11/26,1345,0.4,170,163
汕头,SWA,桂林,KWL,中国南方航空(集团)公司,CZ3859,外砂机场,两江国际机场,8:20,201712010820,9:45,201712010945,733,2017/12/01,2017/12/01,2283,0.2,150,142
汕头,SWA,昆明,KMG,中国南方航空(集团)公司,CZ3863,外砂机场,巫家坝国际机场,16:40,201711191640,20:10,201711192010,JET,2017/11/19,2017/11/19,3176,0.1,200,191
汕头,SWA,南昌,KHN,中国南方航空(集团)公司,CZ6875,外砂机场,昌北机场,16:10,201711081610,17:30,201711081730,733,2017/11/08,2017/11/08,2698,0.3,180,171
汕头,SWA,南宁,NNG,中国南方航空(集团)公司,CZ3863,外砂机场,吴圩机场,16:40,201712191640,18:15,201712191815,JET,2017/12/19,2017/12/19,2592,0.5,290,283
汕头,SWA,宁波,NGB,中国南方航空(集团)公司,CZ3855,外砂机场,栎社机场,7:50,201712150750,9:20,201712150920,738,2017/12/15,2017/12/15,1504,0.1,230,226
汕头,SWA,青岛,TAO,中国南方航空(集团)公司,CZ3855,外砂机场,流亭机场,7:50,201711180750,11:40,201711181140,738,2017/11/18,2017/11/18,2255,0.4,270,261
汕头,SWA,上海,SHA,中国南方航空(集团)公司,CZ3851,外砂机场,虹桥国际机场,9:20,201712010920,10:55,201712011055,733,2017/12/01,2017/12/01,3034,0.5,240,231
汕头,SWA,上海,SHA,上海航空公司,FM5356,外砂机场,虹桥国际机场,14:45,201711281445,16:30,201711281630,733,2017/11/28,2017/11/28,1485,0.41,260,253
汕头,SWA,上海,SHA,中国南方航空(集团)公司,CZ3853,外砂机场,浦东国际机场,20:15,201711052015,22:00,201711052200,733,2017/11/05,2017/11/05,3044,0,140,133
汕头,SWA,武汉,WUH,中国南方航空(集团)公司,CZ3889,外砂机场,天河机场,15:40,201711211540,17:10,201711211710,733,2017/11/21,2017/11/21,1509,0.3,280,270
